id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
31161,Ju Hu,,,,,,,,,,,https://doi.org/10.1016/j.jet.2014.05.008,,,J. Econ. Theory,journals/jet/Hu14,2020-02-24,,,,,64-73,,,,,Reputation in the presence of noisy exogenous learning.,,,db/journals/jet/jet153.html#Hu14,153,2014.0
31162,Lin Zhou|Yongsheng Xu,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.01.002,,,J. Econ. Theory,journals/jet/XuZ07,2020-02-24,,,,1,548-556,,,,,Rationalizability of choice functions by game trees.,,,db/journals/jet/jet134.html#XuZ07,134,2007.0
31163,Debraj Ray|Hideo Konishi,,,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00004-8,,,J. Econ. Theory,journals/jet/KonishiR03,2020-02-24,,,,1,1-41,,,,,Coalition formation as a dynamic process.,,,db/journals/jet/jet110.html#KonishiR03,110,2003.0
31164,Alex S. L. Tse|David Hobson|Vicky Henderson,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.10.002,,,J. Econ. Theory,journals/jet/HendersonHT18,2020-02-24,,,,,360-397,,,,,"Probability weighting, stop-loss and the disposition effect.",,,db/journals/jet/jet178.html#HendersonHT18,178,2018.0
31165,Santanu Roy|Tapan Mitra,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.08.001,,,J. Econ. Theory,journals/jet/MitraR17,2020-02-24,,,,,1-25,,,,,Optimality of Ramsey-Euler policy in the stochastic growth model.,,,db/journals/jet/jet172.html#MitraR17,172,2017.0
31166,Madhav Chandrasekher,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.08.012,,,J. Econ. Theory,journals/jet/Chandrasekher15,2020-02-24,,,,,175-187,,,,,Dynamically consistent voting rules.,,,db/journals/jet/jet160.html#Chandrasekher15,160,2015.0
31167,Xiao Luo|Yongchuan Qiao,,0000-0002-4719-8953,,,,,,,,,https://doi.org/10.1016/j.jet.2016.11.002,,,J. Econ. Theory,journals/jet/LuoQ17,2020-02-24,,,,,269-273,,,,,"Corrigendum to ""Rationality and coherent theories of strategic behavior"" [J. Econ. Theory 70 (1) (1996) 1-31].",,,db/journals/jet/jet167.html#LuoQ17,167,2017.0
31168,Roger Lagunoff|Stacey L. Schreft,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2733,,,J. Econ. Theory,journals/jet/LagunoffS01,2020-02-24,,,,1-2,220-264,,,,,A Model of Financial Fragility.,,,db/journals/jet/jet99.html#LagunoffS01,99,2001.0
31169,David Schmeidler|Itzhak Gilboa,,,,,,,,,,,https://doi.org/10.1016/j.jet.2010.03.010,,,J. Econ. Theory,journals/jet/GilboaS10,2020-02-24,,,,5,1757-1775,,,,,Simplicity and likelihood: An axiomatic approach.,,,db/journals/jet/jet145.html#GilboaS10,145,2010.0
31170,Eric Maskin|Jean Tirole,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2785|https://www.wikidata.org/entity/Q29013868,,,J. Econ. Theory,journals/jet/MaskinT01,2020-02-24,,,,2,191-219,,,,,Markov Perfect Equilibrium: I. Observable Actions.,,,db/journals/jet/jet100.html#MaskinT01,100,2001.0
31171,Gabriella Chiesa|Vincenzo Denicolò,,0000-0002-6605-1500,,,,,,,,,https://doi.org/10.1016/j.jet.2008.05.005,,,J. Econ. Theory,journals/jet/ChiesaD09,2020-02-24,,,,1,296-311,,,,,Trading with a common agent under complete information: A characterization of Nash equilibria.,,,db/journals/jet/jet144.html#ChiesaD09,144,2009.0
31172,Thomas J. Rivera,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.01.012,,,J. Econ. Theory,journals/jet/Rivera18,2020-02-24,,,,,201-247,,,,,Incentives and the structure of communication.,,,db/journals/jet/jet175.html#Rivera18,175,2018.0
31173,Pietro F. Peretto,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.11.005,,,J. Econ. Theory,journals/jet/Peretto07,2020-02-24,,,,1,353-382,,,,,"Corporate taxes, growth and welfare in a Schumpeterian economy.",,,db/journals/jet/jet137.html#Peretto07,137,2007.0
31174,Nicolas L. Jacquet|Serene Tan,,,,,,,,,,,https://doi.org/10.1016/j.jet.2012.01.014,,,J. Econ. Theory,journals/jet/JacquetT12,2020-02-24,,,,3,1064-1104,,,,,Wage-vacancy contracts and coordination frictions.,,,db/journals/jet/jet147.html#JacquetT12,147,2012.0
31175,Arunava Sen|M. Remzi Sanver|Shurojit Chatterji,,0000-0003-0879-4346,,,,,,,,,https://doi.org/10.1016/j.jet.2012.10.005,,,J. Econ. Theory,journals/jet/ChatterjiSS13,2020-02-24,,,,3,1050-1073,,,,,On domains that admit well-behaved strategy-proof social choice functions.,,,db/journals/jet/jet148.html#ChatterjiSS13,148,2013.0
31176,Michael Peters,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.01.007,,,J. Econ. Theory,journals/jet/Peters07a,2020-02-24,,,,1,186-213,,,,,The pre-marital investment game.,,,db/journals/jet/jet137.html#Peters07a,137,2007.0
31177,Jinlu Li|Shuanglin Lin,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.09.003,,,J. Econ. Theory,journals/jet/LiL08,2020-02-24,,,,1,255-275,,,,,Existence and uniqueness of steady-state equilibrium in a two-sector overlapping generations model.,,,db/journals/jet/jet141.html#LiL08,141,2008.0
31178,Dietmar P. J. Leisen|Eric Renault|Fousseni Chabi-Yo,,,,,,,,,,,https://doi.org/10.1016/j.jet.2014.09.020,,,J. Econ. Theory,journals/jet/Chabi-YoLR14,2020-02-24,,,,,453-489,,,,,Aggregation of preferences for skewed asset returns.,,,db/journals/jet/jet154.html#Chabi-YoLR14,154,2014.0
31179,José Heleno Faro,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.02.002,,,J. Econ. Theory,journals/jet/Faro15,2020-02-24,,,,,699-729,,,,,Variational Bewley preferences.,,,db/journals/jet/jet157.html#Faro15,157,2015.0
31180,Man-Wah Cheung,,,,,,,,,,,https://doi.org/10.1016/j.jet.2014.07.001,,,J. Econ. Theory,journals/jet/Cheung14,2020-02-24,,,,,344-375,,,,,Pairwise comparison dynamics for games with continuous strategy space.,,,db/journals/jet/jet153.html#Cheung14,153,2014.0
31181,Andrés Carvajal|Guillaume Sublet|Marzena Rostek,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.03.004,,,J. Econ. Theory,journals/jet/CarvajalRS18,2020-02-24,,,,,255-292,,,,,Information design and capital formation.,,,db/journals/jet/jet176.html#CarvajalRS18,176,2018.0
31182,Alexander S. Nesterov,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.05.004,,,J. Econ. Theory,journals/jet/Nesterov17,2020-02-24,,,,,145-168,,,,,Fairness and efficiency in strategy-proof object allocation mechanisms.,,,db/journals/jet/jet170.html#Nesterov17,170,2017.0
31183,Stephen L. Lenkey,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.03.004,,,J. Econ. Theory,journals/jet/Lenkey17,2020-02-24,,,,,517-545,,,,,Insider trading and the short-swing profit rule.,,,db/journals/jet/jet169.html#Lenkey17,169,2017.0
31184,David S. Ahn|Ryota Iijima|Todd Sarver,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105087,,,J. Econ. Theory,journals/jet/AhnIS20,2020-10-02,,,,,105087,,,,,Naivete about temptation and self-control: Foundations for recursive naive quasi-hyperbolic discounting.,,,db/journals/jet/jet189.html#AhnIS20,189,2020.0
31185,Borys Grochulski|Narayana Kocherlakota,,0000-0001-9253-8139,,,,,,,,,https://doi.org/10.1016/j.jet.2010.01.012,,,J. Econ. Theory,journals/jet/GrochulskiK10,2020-10-26,,,,6,2055-2077,,,,,Nonseparable preferences and optimal social security systems.,,,db/journals/jet/jet145.html#GrochulskiK10,145,2010.0
31186,Amparo Urbano|Ivan Arribas,,0000-0001-7600-8066|0000-0002-2971-9612,,,,,,,,,https://doi.org/10.1016/j.jet.2016.10.004,,,J. Econ. Theory,journals/jet/ArribasU17,2020-02-24,,,,,14-38,,,,,Multiproduct trading with a common agent under complete information: Existence and characterization of Nash equilibrium.,,,db/journals/jet/jet167.html#ArribasU17,167,2017.0
31187,James Schummer|Rakesh V. Vohra|Sven de Vries,,0000-0003-1306-580X,,,,,,,,,https://doi.org/10.1016/j.jet.2005.07.010,,,J. Econ. Theory,journals/jet/VriesSV07,2020-02-24,,,,1,95-118,,,,,On ascending Vickrey auctions for heterogeneous objects.,,,db/journals/jet/jet132.html#VriesSV07,132,2007.0
31188,Hendrik Hakenes|John H. Boyd,,,,,,,,,,,https://doi.org/10.1016/j.jet.2012.10.001,,,J. Econ. Theory,journals/jet/BoydH14,2020-02-24,,,,,43-64,,,,,Looting and risk shifting in banking crises.,,,db/journals/jet/jet149.html#BoydH14,149,2014.0
31189,Yves Sprumont,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2755,,,J. Econ. Theory,journals/jet/Sprumont01,2020-02-24,,,,2,437-456,,,,,Paretian Quasi-orders: The Regular Two-Agent Case.,,,db/journals/jet/jet101.html#Sprumont01,101,2001.0
31190,Eran Hanany|Zvi Safra,,,,,,,,,,,https://doi.org/10.1006/jeth.1999.2601|https://www.wikidata.org/entity/Q57918132,,,J. Econ. Theory,journals/jet/HananyS00,2020-02-24,,,,2,254-276,,,,,Existence and Uniqueness of Ordinal Nash Outcomes.,,,db/journals/jet/jet90.html#HananyS00,90,2000.0
31191,Daisuke Oyama|Olivier Tercieux,,,,,,,,,,,https://doi.org/10.1016/j.jet.2009.03.001,,,J. Econ. Theory,journals/jet/OyamaT09,2020-02-24,,,,4,1726-1769,,,,,Iterated potential and robustness of equilibria.,,,db/journals/jet/jet144.html#OyamaT09,144,2009.0
31192,Harry Di Pei,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.08.011,,,J. Econ. Theory,journals/jet/Pei15,2020-02-24,,,,,132-149,,,,,Communication with endogenous information acquisition.,,,db/journals/jet/jet160.html#Pei15,160,2015.0
31193,Audrey Hu|Liang Zou|Theo Offerman,,0000-0002-0498-9480,,,,,,,,,https://doi.org/10.1016/j.jet.2011.10.005,,,J. Econ. Theory,journals/jet/HuOZ11,2020-02-24,,,,6,2420-2439,,,,,Premium auctions and risk preferences.,,,db/journals/jet/jet146.html#HuOZ11,146,2011.0
31194,Matias Iaryczower|Santiago Oliveros,,0000-0002-4859-9767,,,,,,,,,https://doi.org/10.1016/j.jet.2015.12.011,,,J. Econ. Theory,journals/jet/IaryczowerO16,2020-02-24,,,,,209-236,,,,,Power brokers: Middlemen in legislative bargaining.,,,db/journals/jet/jet162.html#IaryczowerO16,162,2016.0
31195,Adrian Peralta-Alva,,,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00222-9,,,J. Econ. Theory,journals/jet/Peralta-Alva03,2020-02-24,,,,1,147-148,,,,,"Comment on ""Growth cycles and market crashes"".",,,db/journals/jet/jet111.html#Peralta-Alva03,111,2003.0
31196,Bernardo Moreno|Dolors Berga|Salvador Barberà,,0000-0001-6586-2398|0000-0002-4873-7904,,,,,,,,,https://doi.org/10.1016/j.jet.2010.03.006,,,J. Econ. Theory,journals/jet/BarberaBM10,2020-02-24,,,,5,1648-1674,,,,,Individual versus group strategy-proofness: When do they coincide?,,,db/journals/jet/jet145.html#BarberaBM10,145,2010.0
31197,David S. Ahn,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.08.004,,,J. Econ. Theory,journals/jet/Ahn07,2020-02-24,,,,1,286-301,,,,,Hierarchies of ambiguous beliefs.,,,db/journals/jet/jet136.html#Ahn07,136,2007.0
31198,Jacco J. J. Thijssen,,,,,,,,,,,https://doi.org/10.1016/j.jet.2010.10.002,,,J. Econ. Theory,journals/jet/Thijssen10,2020-02-24,,,,6,2448-2462,,,,,Preemption in a real option game with a first mover advantage and player-specific uncertainty.,,,db/journals/jet/jet145.html#Thijssen10,145,2010.0
31199,Alex Gershkov|Balázs Szentes,,,,,,,,,,,https://doi.org/10.1016/j.jet.2008.02.004,,,J. Econ. Theory,journals/jet/GershkovS09,2020-02-24,,,,1,36-68,,,,,Optimal voting schemes with costly information acquisition.,,,db/journals/jet/jet144.html#GershkovS09,144,2009.0
31200,Steven A. Matthews,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2726,,,J. Econ. Theory,journals/jet/Matthews01,2020-02-24,,,,1,1-29,,,,,Renegotiating Moral Hazard Contracts under Limited Liability and Monotonicity.,,,db/journals/jet/jet97.html#Matthews01,97,2001.0
31201,Isabel Trevino|Simone Galperti,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105039,,,J. Econ. Theory,journals/jet/GalpertiT20,2020-07-02,,,,,105039,,,,,Coordination motives and competition for attention in information markets.,,,db/journals/jet/jet188.html#GalpertiT20,188,2020.0
31202,Andreas Schabert,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.01.016,,,J. Econ. Theory,journals/jet/Schabert15,2020-02-24,,,,,485-516,,,,,Optimal central bank lending.,,,db/journals/jet/jet157.html#Schabert15,157,2015.0
31203,Ilya Segal|Noam Nisan,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.10.007,,,J. Econ. Theory,journals/jet/NisanS06,2020-02-24,,,,1,192-224,,,,,The communication requirements of efficient allocations and supporting prices.,,,db/journals/jet/jet129.html#NisanS06,129,2006.0
31204,Jean-Pierre Benoît,,,,,,,,,,,https://doi.org/10.1006/jeth.2001.2794,,,J. Econ. Theory,journals/jet/Benoit02,2020-02-24,,,,2,421-436,,,,,Strategic Manipulation in Voting Games When Lotteries and Ties Are Permitted.,,,db/journals/jet/jet102.html#Benoit02,102,2002.0
31205,Miguel Costa-Gomes,,,,,,,,,,,https://doi.org/10.1006/jeth.2001.2911,,,J. Econ. Theory,journals/jet/Costa-Gomes02,2020-02-24,,,,1,104-136,,,,,A Suggested Interpretation of Some Experimental Results on Preplay Communication.,,,db/journals/jet/jet104.html#Costa-Gomes02,104,2002.0
31206,Huberto M. Ennis,,,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00226-6,,,J. Econ. Theory,journals/jet/Ennis04,2020-02-24,,,,2,322-340,,,,,Macroeconomic fluctuations and bargaining.,,,db/journals/jet/jet115.html#Ennis04,115,2004.0
31207,Jonas Häckner|Mathias Herzing,,,,,,,,,,,https://doi.org/10.1016/j.jet.2016.01.007,,,J. Econ. Theory,journals/jet/HacknerH16,2020-02-24,,,,,141-166,,,,,Welfare effects of taxation in oligopolistic markets.,,,db/journals/jet/jet163.html#HacknerH16,163,2016.0
31208,Daniel Krähmer|Helmut Bester,,,,,,,,,,,https://doi.org/10.1016/j.jet.2012.05.008,,,J. Econ. Theory,journals/jet/BesterK12,2020-02-24,,,,5,1947-1968,,,,,Exit options in incomplete contracts with asymmetric information.,,,db/journals/jet/jet147.html#BesterK12,147,2012.0
31209,David Delacrétaz|Leslie M. Marx|Simon Loertscher|Tom Wilkening,,0000-0002-2880-6781,,,,,,,,,https://doi.org/10.1016/j.jet.2018.11.004,,,J. Econ. Theory,journals/jet/DelacretazLMW19,2020-02-24,,,,,416-454,,,,,"Two-sided allocation problems, decomposability, and the impossibility of efficient trade.",,,db/journals/jet/jet179.html#DelacretazLMW19,179,2019.0
31210,Marcin Peski,,,,,,,,,,,https://doi.org/10.1016/j.jet.2009.05.007,,,J. Econ. Theory,journals/jet/Peski10,2020-02-24,,,,1,216-248,,,,,Generalized risk-dominance and asymmetric dynamics.,,,db/journals/jet/jet145.html#Peski10,145,2010.0
31211,Takuma Wakayama|Yuji Fujinaka,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.03.014,,,J. Econ. Theory,journals/jet/FujinakaW15,2020-02-24,,,,,165-185,,,,,Maximal manipulation of envy-free solutions in economies with indivisible goods and money.,,,db/journals/jet/jet158.html#FujinakaW15,158,2015.0
31212,Lars Ehlers,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.03.006,,,J. Econ. Theory,journals/jet/Ehlers07,2020-02-24,,,,1,537-547,,,,,Von Neumann-Morgenstern stable sets in matching problems.,,,db/journals/jet/jet134.html#Ehlers07,134,2007.0
31213,Siwan Anderson,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.09.007,,,J. Econ. Theory,journals/jet/Anderson07,2020-02-24,,,,1,140-152,,,,,Why the marriage squeeze cannot cause dowry inflation.,,,db/journals/jet/jet137.html#Anderson07,137,2007.0
31214,Laurent Gilotte|Michel De Lara,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.01.014,,,J. Econ. Theory,journals/jet/LaraG07,2020-02-24,,,,1,696-708,,,,,A tight sufficient condition for Radner-Stiglitz nonconcavity in the value of information.,,,db/journals/jet/jet137.html#LaraG07,137,2007.0
31215,Franz Dietrich,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.10.002,,,J. Econ. Theory,journals/jet/Dietrich06,2020-02-24,,,,1,286-298,,,,,Judgment aggregation: (im)possibility theorems.,,,db/journals/jet/jet126.html#Dietrich06,126,2006.0
31216,Hector Chade|Natalia Kovrijnykh,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.12.003,,,J. Econ. Theory,journals/jet/ChadeK16,2020-02-24,,,,,55-92,,,,,Delegated information acquisition with moral hazard.,,,db/journals/jet/jet162.html#ChadeK16,162,2016.0
31217,Gustav Feichtinger|Peter M. Kort|Richard F. Hartl|Vladimir M. Veliov,,0000-0001-5973-1981|0000-0001-6737-1250|0000-0002-0461-0979,,,,,,,,,https://doi.org/10.1016/j.jet.2004.10.001|https://www.wikidata.org/entity/Q58296824,,,J. Econ. Theory,journals/jet/FeichtingerHKV06,2020-02-24,,,,1,143-164,,,,,Anticipation effects of technological progress on capital accumulation: a vintage capital approach.,,,db/journals/jet/jet126.html#FeichtingerHKV06,126,2006.0
31218,Ulrich Berger 0003,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.02.003,,,J. Econ. Theory,journals/jet/Berger05,2020-02-24,,,,2,139-154,,,,,Fictitious play in 2×n games.,,,db/journals/jet/jet120.html#Berger05,120,2005.0
31219,David Austen-Smith|Jeffrey S. Banks,,,,,,,,,,,https://doi.org/10.1006/jeth.1999.2591,,,J. Econ. Theory,journals/jet/Austen-SmithB00,2020-02-24,,,,1,1-16,,,,,Cheap Talk and Burned Money.,,,db/journals/jet/jet91.html#Austen-SmithB00,91,2000.0
31220,Drew Fudenberg|Scott Duke Kominers|Yuhta Ishii,,0000-0002-7608-6619,,,,,,,,,https://doi.org/10.1016/j.jet.2013.09.004,,,J. Econ. Theory,journals/jet/FudenbergIK14,2020-02-24,,,,,487-514,,,,,Delayed-response strategies in repeated games with observation lags.,,,db/journals/jet/jet150.html#FudenbergIK14,150,2014.0
31221,Eric van Damme|Jörgen W. Weibull,,,,,,,,,,,https://doi.org/10.1006/jeth.2001.2941,,,J. Econ. Theory,journals/jet/DammeW02,2020-02-24,,,,2,296-315,,,,,Evolution in Games with Endogenous Mistake Probabilities.,,,db/journals/jet/jet106.html#DammeW02,106,2002.0
31222,Pablo Beker|Subir Chattopadhyay,,,,,,,,,,,https://doi.org/10.1016/j.jet.2010.03.007,,,J. Econ. Theory,journals/jet/BekerC10,2020-02-24,,,,6,2133-2185,,,,,Consumption dynamics in general equilibrium: A characterisation when markets are incomplete.,,,db/journals/jet/jet145.html#BekerC10,145,2010.0
31223,Casper G. de Vries|Chen Zhou|Laurens de Haan,,0000-0001-6591-6018,,,,,,,,,https://doi.org/10.1016/j.jet.2013.04.017,,,J. Econ. Theory,journals/jet/HaanVZ13,2020-02-24,,,,4,1726-1736,,,,,The number of active bidders in internet auctions.,,,db/journals/jet/jet148.html#HaanVZ13,148,2013.0
31224,Francesco Carli|Gaetano Antinolfi,,0000-0001-9594-4706|0000-0003-1271-7706,,,,,,,,,https://doi.org/10.1016/j.jet.2015.05.011,,,J. Econ. Theory,journals/jet/AntinolfiC15,2020-02-24,,,,,105-119,,,,,"Costly monitoring, dynamic incentives, and default.",,,db/journals/jet/jet159.html#AntinolfiC15,159,2015.0
31225,Luigi Montrucchio|Massimo Marinacci,,0000-0002-0079-4176,,,,,,,,,https://doi.org/10.1016/j.jet.2010.02.005,,,J. Econ. Theory,journals/jet/MarinacciM10,2020-02-24,,,,5,1776-1804,,,,,Unique solutions for stochastic recursive utilities.,,,db/journals/jet/jet145.html#MarinacciM10,145,2010.0
31226,Oriol Carbonell-Nicolau,,,,,,,,,,,https://doi.org/10.1016/j.jet.2009.06.002,,,J. Econ. Theory,journals/jet/Carbonell-Nicolau10,2020-02-24,,,,1,421-431,,,,,Essential equilibria in normal-form games.,,,db/journals/jet/jet145.html#Carbonell-Nicolau10,145,2010.0
31227,Karl H. Schlag|Simon Martin 0005,,0000-0002-4836-0238,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105092,,,J. Econ. Theory,journals/jet/MartinS20,2020-10-06,,,,,105092,,,,,"Split it up to create incentives: Investment, public goods and crossing the river.",,,db/journals/jet/jet189.html#MartinS20,189,2020.0
31228,Drew Fudenberg|Lorens A. Imhof,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.04.006,,,J. Econ. Theory,journals/jet/FudenbergI06,2020-02-24,,,,1,251-262,,,,,Imitation processes with small mutations.,,,db/journals/jet/jet131.html#FudenbergI06,131,2006.0
31229,Hiroyuki Ozaki|Kiyohiko G. Nishimura,,,,,,,,,,,https://doi.org/10.1016/j.jet.2003.04.001,,,J. Econ. Theory,journals/jet/NishimuraO04,2020-02-24,,,,2,299-333,,,,,Search and Knightian uncertainty.,,,db/journals/jet/jet119.html#NishimuraO04,119,2004.0
31230,Byoung Jun|Xavier Vives,,0000-0001-9110-9850,,,,,,,,,https://doi.org/10.1016/j.jet.2003.08.005|https://www.wikidata.org/entity/Q57388239,,,J. Econ. Theory,journals/jet/JunV04,2020-02-24,,,,2,249-281,,,,,Strategic incentives in dynamic duopoly.,,,db/journals/jet/jet116.html#JunV04,116,2004.0
31231,Ziv Hellman,,,,,,,,,,,https://doi.org/10.1016/j.jet.2014.06.005,,,J. Econ. Theory,journals/jet/Hellman14,2020-02-24,,,,,138-151,,,,,A game with no Bayesian approximate equilibria.,,,db/journals/jet/jet153.html#Hellman14,153,2014.0
31232,Moshe Tennenholtz|Ryan Porter|Yoav Shoham,,,,,,,,,,,https://doi.org/10.1016/j.jet.2003.11.005,,,J. Econ. Theory,journals/jet/PorterST04,2020-02-24,,,,2,209-228,,,,,Fair imposition.,,,db/journals/jet/jet118.html#PorterST04,118,2004.0
31233,David Freeman 0003,,0000-0001-6146-8940,,,,,,,,,https://doi.org/10.1016/j.jet.2015.03.007,,,J. Econ. Theory,journals/jet/Freeman15,2020-02-24,,,,,21-32,,,,,Calibration without reduction for non-expected utility.,,,db/journals/jet/jet158.html#Freeman15,158,2015.0
31234,Maël Le Treust|Tristan Tomala,,,,,,,,,,,https://doi.org/10.1016/j.jet.2019.104940,,,J. Econ. Theory,journals/jet/TreustT19,2020-02-24,,,,,,,,,,Persuasion with limited communication capacity.,,,db/journals/jet/jet184.html#TreustT19,184,2019.0
